user_id,risk_score,risk_level,ml_prediction,ml_suspicious_probability,ml_risk_level,final_risk_score,final_risk_level,connected_devices,connected_merchants,shared_device_users,risk_reasons
U0979,24.01,LOW,0,0.0,LOW,12.0,LOW,"D0108, D0143, D0239, D0254, D0324, D0329, D0380, D0385, D0390, D0420, D0445, D0453, D0483, D0490","M029, M031, M034, M035, M038, M041, M046, M049, M078, M081, M083, M090","U0154, U0157, U0158, U0159, U0160, U0163, U0165, U0171, U0175, U0176, U0177, U0181, U0182, U0184, U0188, U0191, U0194, U0197, U0199, U0204, U0205, U0209, U0210, U0212, U0216, U0222, U0223, U0226, U0229, U0230, U0231, U0233, U0234, U0241, U0243, U0244, U0246, U0248, U0251, U0252, U0255, U0257, U0259, U0265, U0275, U0276, U0280, U0298, U0309, U0310, U0311, U0315, U0319, U0324, U0327, U0331, U0334, U0335, U0338, U0339, U0340, U0342, U0345, U0346, U0349, U0353, U0359, U0361, U0376, U0377, U0378, U0386, U0389, U0398, U0402, U0403, U0404, U0407, U0409, U0410, U0415, U0416, U0422, U0424, U0425, U0426, U0440, U0443, U0444, U0457, U0460, U0468, U0471, U0474, U0475, U0476, U0477, U0478, U0486, U0494, U0501, U0502, U0503, U0504, U0509, U0512, U0515, U0517, U0519, U0523, U0524, U0527, U0533, U0536, U0538, U0551, U0553, U0558, U0562, U0564, U0568, U0571, U0576, U0577, U0578, U0580, U0582, U0587, U0589, U0599, U0601, U0602, U0606, U0607, U0612, U0614, U0616, U0617, U0631, U0632, U0633, U0635, U0636, U0638, U0640, U0642, U0646, U0647, U0649, U0651, U0652, U0654, U0661, U0663, U0664, U0665, U0666, U0668, U0669, U0672, U0675, U0676, U0682, U0684, U0685, U0687, U0689, U0691, U0694, U0697, U0700, U0701, U0704, U0706, U0708, U0712, U0713, U0714, U0717, U0718, U0719, U0720, U0721, U0724, U0727, U0729, U0732, U0735, U0736, U0740, U0742, U0743, U0746, U0747, U0748, U0750, U0753, U0754, U0756, U0757, U0763, U0766, U0768, U0770, U0775, U0779, U0784, U0787, U0788, U0794, U0798, U0800, U0810, U0811, U0816, U0820, U0823, U0827, U0828, U0830, U0831, U0833, U0835, U0836, U0838, U0844, U0846, U0853, U0854, U0855, U0861, U0870, U0871, U0872, U0876, U0881, U0887, U0888, U0894, U0896, U0900, U0901, U0906, U0908, U0909, U0920, U0921, U0923, U0934, U0935, U0937, U0943, U0946, U0948, U0949, U0959, U0961, U0969, U0972, U0973, U0974, U0976, U0981, U0984, U0986, U0992, U0993, U0996, U0998",Device connected to many users
U0817,24.0,LOW,0,0.0,LOW,12.0,LOW,"D0098, D0115, D0173, D0220, D0271, D0302, D0326, D0405, D0464, D0476","M046, M054, M066, M070, M075, M080, M081, M094","U0163, U0164, U0165, U0176, U0178, U0183, U0189, U0200, U0204, U0210, U0213, U0217, U0223, U0224, U0235, U0237, U0245, U0247, U0263, U0267, U0269, U0270, U0272, U0274, U0275, U0282, U0284, U0287, U0289, U0291, U0308, U0309, U0312, U0315, U0325, U0327, U0328, U0330, U0334, U0350, U0354, U0355, U0361, U0363, U0364, U0369, U0374, U0378, U0398, U0419, U0420, U0440, U0441, U0445, U0446, U0448, U0449, U0451, U0455, U0458, U0459, U0462, U0463, U0464, U0467, U0475, U0476, U0480, U0482, U0486, U0491, U0492, U0502, U0503, U0505, U0511, U0513, U0514, U0519, U0526, U0534, U0535, U0536, U0542, U0543, U0554, U0557, U0562, U0563, U0570, U0573, U0588, U0589, U0590, U0592, U0593, U0594, U0606, U0612, U0622, U0624, U0626, U0628, U0629, U0630, U0642, U0645, U0649, U0652, U0653, U0655, U0660, U0668, U0671, U0673, U0674, U0677, U0688, U0690, U0696, U0702, U0708, U0709, U0717, U0721, U0722, U0723, U0729, U0740, U0741, U0753, U0756, U0764, U0775, U0778, U0781, U0782, U0790, U0791, U0794, U0796, U0802, U0805, U0808, U0814, U0818, U0823, U0824, U0836, U0837, U0838, U0841, U0844, U0847, U0848, U0851, U0853, U0854, U0859, U0871, U0872, U0875, U0876, U0878, U0879, U0885, U0891, U0895, U0897, U0901, U0902, U0916, U0917, U0918, U0927, U0930, U0932, U0937, U0938, U0944, U0945, U0946, U0947, U0962, U0964, U0965, U0968, U0969, U0971, U0981, U0986, U0988, U0991",Device connected to many users
U0417,24.01,LOW,0,0.0,LOW,12.0,LOW,"D0107, D0116, D0124, D0155, D0214, D0231, D0235, D0321, D0359, D0388, D0404, D0425, D0432, D0495, D0496","M046, M048, M052, M060, M064, M067, M068, M076, M080, M082, M084, M094","U0151, U0159, U0160, U0163, U0167, U0169, U0170, U0172, U0173, U0174, U0176, U0181, U0184, U0186, U0187, U0188, U0189, U0194, U0197, U0204, U0205, U0206, U0210, U0211, U0213, U0216, U0217, U0219, U0220, U0221, U0223, U0225, U0228, U0230, U0237, U0242, U0243, U0244, U0245, U0247, U0248, U0250, U0254, U0257, U0259, U0260, U0263, U0270, U0271, U0274, U0275, U0280, U0281, U0282, U0283, U0287, U0289, U0291, U0296, U0297, U0299, U0302, U0304, U0305, U0306, U0307, U0312, U0314, U0315, U0320, U0323, U0330, U0333, U0335, U0342, U0351, U0356, U0357, U0360, U0362, U0366, U0368, U0369, U0370, U0372, U0383, U0387, U0389, U0391, U0392, U0395, U0399, U0405, U0406, U0412, U0416, U0419, U0427, U0429, U0430, U0432, U0434, U0439, U0444, U0447, U0452, U0456, U0457, U0460, U0461, U0462, U0468, U0469, U0470, U0473, U0474, U0479, U0480, U0481, U0482, U0484, U0486, U0490, U0491, U0492, U0493, U0496, U0498, U0499, U0509, U0511, U0512, U0518, U0527, U0528, U0531, U0535, U0537, U0539, U0543, U0547, U0549, U0551, U0554, U0561, U0569, U0577, U0578, U0584, U0585, U0586, U0587, U0594, U0599, U0601, U0608, U0609, U0611, U0613, U0616, U0618, U0619, U0620, U0625, U0627, U0631, U0633, U0634, U0635, U0636, U0640, U0641, U0653, U0656, U0664, U0666, U0668, U0672, U0677, U0678, U0686, U0690, U0691, U0693, U0699, U0701, U0702, U0703, U0716, U0720, U0727, U0729, U0732, U0736, U0739, U0740, U0743, U0745, U0747, U0748, U0749, U0757, U0759, U0761, U0764, U0765, U0766, U0768, U0769, U0771, U0773, U0775, U0779, U0780, U0785, U0786, U0792, U0793, U0794, U0797, U0798, U0799, U0803, U0804, U0806, U0807, U0811, U0812, U0816, U0820, U0826, U0827, U0828, U0832, U0834, U0837, U0838, U0840, U0843, U0845, U0847, U0849, U0854, U0856, U0861, U0862, U0866, U0868, U0871, U0877, U0881, U0882, U0885, U0899, U0901, U0902, U0905, U0906, U0907, U0908, U0910, U0913, U0914, U0920, U0925, U0930, U0931, U0934, U0936, U0939, U0940, U0941, U0946, U0949, U0959, U0964, U0969, U0970, U0973, U0976, U0977, U0980, U0982, U0989, U0991, U0992",Device connected to many users
U0828,24.01,LOW,0,0.0,LOW,12.0,LOW,"D0101, D0116, D0143, D0150, D0204, D0245, D0256, D0336, D0351, D0446","M029, M036, M049, M065, M072, M095, M096, M100","U0153, U0157, U0160, U0172, U0181, U0193, U0199, U0203, U0209, U0215, U0216, U0220, U0222, U0225, U0227, U0229, U0230, U0235, U0243, U0245, U0251, U0253, U0255, U0271, U0278, U0285, U0289, U0290, U0295, U0305, U0307, U0308, U0309, U0310, U0312, U0314, U0317, U0338, U0342, U0345, U0346, U0347, U0348, U0349, U0351, U0352, U0357, U0361, U0365, U0384, U0386, U0387, U0394, U0396, U0402, U0403, U0406, U0413, U0414, U0417, U0425, U0428, U0432, U0433, U0436, U0453, U0456, U0462, U0468, U0482, U0484, U0490, U0491, U0494, U0500, U0502, U0503, U0508, U0513, U0517, U0528, U0534, U0535, U0539, U0545, U0552, U0556, U0569, U0571, U0579, U0581, U0582, U0585, U0587, U0589, U0591, U0598, U0599, U0600, U0604, U0613, U0614, U0625, U0630, U0631, U0636, U0639, U0647, U0649, U0656, U0671, U0677, U0679, U0684, U0689, U0691, U0695, U0698, U0699, U0701, U0702, U0703, U0711, U0712, U0713, U0715, U0719, U0722, U0729, U0731, U0732, U0733, U0737, U0744, U0747, U0752, U0757, U0759, U0760, U0767, U0769, U0776, U0779, U0780, U0787, U0793, U0794, U0797, U0798, U0809, U0816, U0831, U0832, U0834, U0836, U0841, U0845, U0847, U0848, U0850, U0862, U0875, U0876, U0879, U0881, U0884, U0889, U0894, U0899, U0901, U0908, U0911, U0913, U0920, U0926, U0927, U0930, U0931, U0949, U0952, U0954, U0969, U0974, U0979, U0984, U0985, U0986, U0989, U0992, U0994, U1000",Device connected to many users
U0770,23.87,LOW,0,0.0,LOW,11.94,LOW,"D0082, D0087, D0112, D0119, D0140, D0153, D0182, D0185, D0236, D0268, D0291, D0303, D0337, D0344, D0352, D0382, D0384, D0392, D0433, D0453, D0469","M026, M028, M029, M031, M038, M040, M047, M054, M055, M056, M062, M070, M071, M073, M075, M076, M099","U0152, U0153, U0154, U0155, U0161, U0165, U0166, U0167, U0170, U0171, U0174, U0175, U0176, U0178, U0179, U0182, U0189, U0190, U0191, U0196, U0197, U0198, U0199, U0204, U0207, U0208, U0209, U0210, U0211, U0212, U0213, U0215, U0216, U0218, U0219, U0222, U0224, U0226, U0227, U0230, U0232, U0233, U0234, U0235, U0236, U0243, U0244, U0245, U0246, U0248, U0250, U0251, U0252, U0253, U0256, U0257, U0260, U0262, U0266, U0267, U0269, U0271, U0272, U0274, U0275, U0277, U0278, U0280, U0283, U0284, U0287, U0288, U0291, U0293, U0297, U0298, U0299, U0300, U0303, U0304, U0305, U0307, U0308, U0310, U0313, U0314, U0316, U0318, U0321, U0325, U0327, U0330, U0332, U0334, U0335, U0337, U0343, U0344, U0348, U0350, U0351, U0353, U0354, U0364, U0366, U0368, U0371, U0374, U0377, U0379, U0381, U0386, U0388, U0389, U0391, U0392, U0393, U0394, U0399, U0401, U0402, U0403, U0404, U0406, U0409, U0410, U0412, U0413, U0414, U0416, U0422, U0423, U0426, U0427, U0429, U0430, U0431, U0433, U0436, U0440, U0447, U0449, U0451, U0452, U0455, U0456, U0458, U0459, U0461, U0465, U0467, U0469, U0471, U0472, U0473, U0474, U0476, U0479, U0480, U0481, U0488, U0489, U0490, U0492, U0494, U0496, U0497, U0498, U0499, U0500, U0501, U0502, U0503, U0504, U0505, U0509, U0512, U0515, U0516, U0518, U0521, U0526, U0531, U0533, U0534, U0536, U0539, U0542, U0544, U0545, U0548, U0552, U0559, U0562, U0564, U0567, U0569, U0571, U0573, U0577, U0580, U0585, U0586, U0587, U0589, U0592, U0595, U0596, U0597, U0598, U0600, U0604, U0605, U0606, U0609, U0610, U0613, U0614, U0617, U0621, U0622, U0624, U0626, U0627, U0628, U0630, U0632, U0633, U0637, U0638, U0639, U0640, U0641, U0642, U0643, U0646, U0662, U0665, U0668, U0669, U0670, U0671, U0674, U0675, U0677, U0678, U0679, U0683, U0685, U0688, U0691, U0699, U0700, U0701, U0702, U0705, U0707, U0708, U0709, U0710, U0713, U0715, U0717, U0721, U0722, U0723, U0732, U0734, U0735, U0737, U0740, U0742, U0745, U0748, U0751, U0752, U0753, U0754, U0758, U0761, U0762, U0763, U0765, U0766, U0769, U0771, U0772, U0776, U0778, U0780, U0781, U0782, U0784, U0785, U0787, U0789, U0790, U0792, U0793, U0797, U0798, U0799, U0801, U0804, U0805, U0807, U0811, U0813, U0814, U0826, U0827, U0829, U0830, U0832, U0834, U0837, U0838, U0841, U0843, U0844, U0845, U0846, U0847, U0848, U0852, U0853, U0854, U0855, U0856, U0857, U0859, U0861, U0862, U0864, U0866, U0872, U0874, U0877, U0878, U0879, U0880, U0883, U0888, U0890, U0891, U0896, U0897, U0898, U0900, U0906, U0907, U0909, U0912, U0913, U0914, U0916, U0918, U0920, U0921, U0924, U0925, U0926, U0927, U0934, U0939, U0940, U0942, U0943, U0946, U0949, U0952, U0959, U0961, U0964, U0966, U0968, U0970, U0976, U0978, U0979, U0980, U0982, U0984, U0986, U0990, U0991, U0993, U0994, U0999",Device connected to many users
U0735,23.82,LOW,0,0.0,LOW,11.91,LOW,"D0092, D0154, D0209, D0218, D0252, D0275, D0301, D0306, D0316, D0345, D0386, D0453, D0456, D0461, D0466, D0499","M027, M030, M033, M035, M036, M051, M064, M065, M067, M075, M083, M086, M090","U0155, U0162, U0164, U0165, U0167, U0170, U0171, U0176, U0178, U0182, U0183, U0189, U0191, U0192, U0194, U0197, U0201, U0205, U0212, U0213, U0214, U0217, U0220, U0221, U0222, U0225, U0226, U0227, U0228, U0229, U0233, U0236, U0242, U0245, U0249, U0252, U0253, U0256, U0257, U0258, U0267, U0268, U0270, U0272, U0273, U0274, U0277, U0278, U0280, U0290, U0291, U0293, U0294, U0300, U0301, U0302, U0306, U0307, U0308, U0310, U0314, U0319, U0325, U0327, U0328, U0329, U0330, U0334, U0335, U0336, U0346, U0347, U0355, U0356, U0357, U0360, U0365, U0372, U0374, U0377, U0379, U0382, U0384, U0392, U0393, U0397, U0402, U0404, U0405, U0411, U0414, U0425, U0427, U0428, U0430, U0435, U0436, U0438, U0441, U0442, U0449, U0454, U0455, U0456, U0457, U0459, U0460, U0463, U0465, U0466, U0474, U0476, U0479, U0482, U0485, U0488, U0494, U0498, U0509, U0510, U0511, U0516, U0518, U0519, U0521, U0522, U0527, U0529, U0536, U0537, U0539, U0540, U0541, U0545, U0546, U0548, U0553, U0555, U0558, U0561, U0563, U0571, U0572, U0575, U0577, U0580, U0581, U0583, U0586, U0587, U0589, U0596, U0603, U0606, U0607, U0608, U0609, U0614, U0616, U0622, U0628, U0632, U0633, U0635, U0637, U0640, U0647, U0648, U0649, U0656, U0658, U0661, U0665, U0666, U0667, U0668, U0669, U0671, U0672, U0674, U0679, U0686, U0691, U0692, U0694, U0699, U0700, U0701, U0705, U0708, U0710, U0711, U0712, U0713, U0720, U0721, U0722, U0728, U0730, U0732, U0734, U0741, U0745, U0750, U0753, U0754, U0757, U0765, U0766, U0769, U0770, U0771, U0774, U0779, U0784, U0786, U0787, U0789, U0790, U0793, U0798, U0799, U0800, U0802, U0804, U0806, U0808, U0811, U0812, U0813, U0815, U0818, U0831, U0836, U0838, U0840, U0846, U0848, U0852, U0855, U0860, U0861, U0862, U0868, U0871, U0874, U0876, U0877, U0878, U0881, U0883, U0885, U0886, U0887, U0888, U0890, U0894, U0898, U0900, U0901, U0903, U0905, U0907, U0908, U0912, U0920, U0921, U0924, U0925, U0928, U0934, U0939, U0942, U0943, U0945, U0946, U0948, U0952, U0953, U0956, U0957, U0958, U0961, U0962, U0965, U0967, U0971, U0976, U0979, U0981, U0982, U0991, U0995, U0996",Device connected to many users
U0453,23.82,LOW,0,0.0,LOW,11.91,LOW,"D0125, D0132, D0156, D0198, D0208, D0213, D0232, D0238, D0247, D0248, D0318, D0428, D0446, D0450, D0458, D0484","M032, M041, M043, M049, M057, M063, M064, M077, M082, M083, M085, M094, M099","U0151, U0152, U0161, U0171, U0173, U0175, U0179, U0180, U0181, U0182, U0191, U0194, U0195, U0197, U0198, U0200, U0204, U0206, U0207, U0213, U0218, U0219, U0223, U0228, U0229, U0231, U0235, U0238, U0241, U0243, U0244, U0253, U0255, U0258, U0263, U0264, U0265, U0266, U0267, U0272, U0282, U0284, U0289, U0290, U0295, U0296, U0301, U0302, U0303, U0304, U0305, U0317, U0320, U0327, U0328, U0337, U0342, U0344, U0346, U0349, U0354, U0358, U0361, U0363, U0365, U0369, U0372, U0373, U0376, U0378, U0381, U0383, U0386, U0391, U0396, U0398, U0402, U0406, U0411, U0415, U0418, U0422, U0424, U0425, U0428, U0430, U0432, U0438, U0442, U0445, U0446, U0458, U0459, U0461, U0465, U0468, U0474, U0476, U0477, U0480, U0483, U0484, U0485, U0487, U0489, U0491, U0493, U0495, U0499, U0500, U0508, U0517, U0519, U0520, U0521, U0522, U0523, U0526, U0527, U0530, U0531, U0534, U0537, U0538, U0541, U0542, U0550, U0552, U0556, U0559, U0561, U0565, U0567, U0568, U0574, U0579, U0580, U0583, U0587, U0590, U0592, U0593, U0598, U0602, U0606, U0608, U0609, U0616, U0618, U0620, U0627, U0630, U0637, U0639, U0640, U0641, U0644, U0647, U0649, U0655, U0657, U0660, U0662, U0667, U0668, U0669, U0672, U0677, U0683, U0694, U0699, U0711, U0713, U0719, U0725, U0730, U0736, U0738, U0741, U0751, U0753, U0757, U0768, U0769, U0771, U0774, U0776, U0780, U0782, U0785, U0786, U0789, U0791, U0794, U0796, U0798, U0799, U0802, U0804, U0811, U0815, U0816, U0819, U0825, U0828, U0829, U0834, U0835, U0836, U0840, U0841, U0852, U0854, U0855, U0859, U0862, U0865, U0868, U0869, U0876, U0879, U0880, U0884, U0888, U0889, U0890, U0898, U0899, U0901, U0904, U0907, U0909, U0912, U0923, U0925, U0930, U0931, U0933, U0940, U0941, U0942, U0943, U0944, U0945, U0946, U0948, U0949, U0951, U0958, U0959, U0960, U0962, U0967, U0975, U0976, U0977, U0986, U0994, U0998, U0999, U1000",Device connected to many users
U0824,23.82,LOW,0,0.0,LOW,11.91,LOW,"D0078, D0161, D0170, D0199, D0207, D0266, D0267, D0270, D0272, D0282, D0326, D0361, D0391, D0434, D0447, D0470","M033, M034, M041, M042, M047, M049, M053, M065, M068, M084, M093, M094, M097","U0153, U0158, U0161, U0171, U0178, U0179, U0180, U0181, U0185, U0187, U0190, U0191, U0202, U0214, U0215, U0216, U0220, U0223, U0228, U0232, U0239, U0244, U0245, U0246, U0247, U0249, U0254, U0255, U0256, U0260, U0266, U0267, U0269, U0271, U0272, U0273, U0274, U0275, U0276, U0279, U0280, U0283, U0284, U0285, U0290, U0291, U0292, U0295, U0296, U0298, U0300, U0303, U0306, U0310, U0311, U0315, U0325, U0326, U0327, U0331, U0339, U0340, U0342, U0343, U0344, U0348, U0350, U0356, U0361, U0363, U0364, U0367, U0369, U0371, U0372, U0373, U0374, U0375, U0377, U0380, U0381, U0386, U0387, U0389, U0390, U0394, U0395, U0396, U0399, U0401, U0402, U0403, U0406, U0408, U0409, U0410, U0412, U0414, U0415, U0416, U0419, U0421, U0423, U0424, U0425, U0427, U0428, U0429, U0432, U0435, U0436, U0437, U0438, U0440, U0442, U0446, U0448, U0449, U0450, U0451, U0452, U0454, U0455, U0464, U0465, U0471, U0472, U0475, U0480, U0481, U0484, U0486, U0490, U0492, U0493, U0496, U0498, U0499, U0500, U0502, U0505, U0506, U0507, U0508, U0509, U0511, U0513, U0517, U0519, U0522, U0531, U0537, U0542, U0543, U0546, U0551, U0555, U0557, U0559, U0562, U0565, U0566, U0567, U0568, U0569, U0573, U0574, U0580, U0586, U0588, U0590, U0591, U0592, U0595, U0596, U0597, U0603, U0605, U0608, U0610, U0613, U0615, U0616, U0623, U0625, U0627, U0633, U0635, U0637, U0639, U0641, U0642, U0646, U0651, U0652, U0653, U0654, U0655, U0659, U0663, U0664, U0666, U0669, U0670, U0673, U0675, U0677, U0686, U0688, U0689, U0694, U0696, U0703, U0705, U0707, U0716, U0723, U0725, U0729, U0730, U0734, U0738, U0741, U0746, U0747, U0748, U0750, U0753, U0754, U0756, U0762, U0763, U0773, U0777, U0779, U0780, U0782, U0786, U0791, U0792, U0794, U0796, U0799, U0801, U0803, U0804, U0806, U0807, U0808, U0809, U0814, U0817, U0820, U0821, U0822, U0823, U0825, U0826, U0829, U0834, U0835, U0837, U0839, U0841, U0846, U0850, U0851, U0853, U0856, U0857, U0859, U0861, U0862, U0866, U0867, U0870, U0875, U0877, U0878, U0879, U0882, U0887, U0891, U0892, U0895, U0898, U0908, U0910, U0915, U0917, U0918, U0919, U0921, U0928, U0931, U0932, U0934, U0939, U0942, U0943, U0944, U0945, U0948, U0949, U0952, U0954, U0956, U0960, U0961, U0967, U0969, U0974, U0975, U0981, U0983, U0984, U0987, U0990, U0992",Device connected to many users
U0877,23.82,LOW,0,0.0,LOW,11.91,LOW,"D0085, D0094, D0126, D0154, D0162, D0182, D0191, D0206, D0207, D0278, D0296, D0303, D0363, D0364, D0432, D0460","M028, M035, M047, M053, M054, M064, M066, M070, M072, M075, M088, M090, M092","U0152, U0154, U0159, U0160, U0162, U0166, U0167, U0169, U0170, U0171, U0173, U0183, U0188, U0189, U0191, U0194, U0197, U0198, U0199, U0200, U0201, U0203, U0204, U0205, U0207, U0208, U0209, U0210, U0211, U0213, U0214, U0215, U0218, U0219, U0220, U0221, U0224, U0225, U0227, U0228, U0230, U0231, U0232, U0235, U0240, U0241, U0248, U0249, U0250, U0254, U0258, U0260, U0265, U0268, U0269, U0274, U0275, U0280, U0284, U0285, U0287, U0290, U0291, U0292, U0293, U0295, U0296, U0298, U0303, U0304, U0305, U0307, U0308, U0309, U0311, U0315, U0317, U0320, U0323, U0328, U0329, U0331, U0333, U0334, U0335, U0342, U0344, U0346, U0347, U0351, U0354, U0355, U0356, U0359, U0361, U0363, U0365, U0368, U0383, U0384, U0388, U0389, U0391, U0392, U0393, U0395, U0398, U0399, U0400, U0401, U0406, U0407, U0408, U0411, U0414, U0415, U0416, U0417, U0418, U0420, U0425, U0427, U0428, U0431, U0432, U0436, U0439, U0440, U0442, U0444, U0448, U0449, U0456, U0458, U0460, U0461, U0467, U0479, U0480, U0482, U0489, U0490, U0496, U0501, U0502, U0504, U0506, U0509, U0510, U0512, U0513, U0514, U0515, U0516, U0518, U0521, U0522, U0528, U0531, U0540, U0541, U0542, U0544, U0545, U0546, U0548, U0549, U0562, U0563, U0567, U0569, U0574, U0575, U0576, U0581, U0585, U0589, U0592, U0596, U0604, U0608, U0611, U0614, U0616, U0618, U0622, U0628, U0629, U0631, U0632, U0639, U0645, U0650, U0651, U0653, U0659, U0666, U0668, U0669, U0671, U0673, U0674, U0675, U0676, U0677, U0679, U0682, U0683, U0684, U0685, U0686, U0688, U0689, U0692, U0694, U0697, U0699, U0701, U0705, U0716, U0717, U0720, U0726, U0729, U0735, U0737, U0738, U0741, U0745, U0754, U0756, U0757, U0761, U0762, U0763, U0765, U0766, U0769, U0770, U0772, U0773, U0776, U0779, U0780, U0784, U0785, U0787, U0790, U0799, U0803, U0806, U0807, U0808, U0811, U0816, U0821, U0822, U0824, U0825, U0826, U0832, U0846, U0849, U0850, U0853, U0854, U0856, U0857, U0860, U0861, U0863, U0864, U0868, U0869, U0872, U0874, U0875, U0876, U0878, U0880, U0881, U0887, U0888, U0889, U0894, U0895, U0898, U0903, U0905, U0906, U0907, U0911, U0915, U0917, U0919, U0920, U0921, U0923, U0926, U0928, U0930, U0936, U0939, U0940, U0941, U0945, U0950, U0952, U0959, U0961, U0964, U0968, U0976, U0977, U0980, U0984, U0987, U0989, U0990, U0995, U0997, U1000",Device connected to many users
U0986,23.82,LOW,0,0.0,LOW,11.91,LOW,"D0081, D0173, D0239, D0305, D0325, D0350, D0366, D0394, D0415, D0446, D0469","M039, M045, M046, M047, M052, M060, M061, M069, M071, M082, M095, M098","U0153, U0159, U0164, U0165, U0166, U0167, U0177, U0179, U0182, U0184, U0190, U0197, U0199, U0200, U0202, U0203, U0206, U0211, U0220, U0223, U0227, U0229, U0230, U0234, U0241, U0243, U0245, U0246, U0251, U0253, U0254, U0262, U0263, U0264, U0266, U0269, U0271, U0277, U0280, U0283, U0284, U0289, U0290, U0297, U0299, U0301, U0302, U0320, U0330, U0332, U0337, U0338, U0344, U0345, U0346, U0349, U0350, U0353, U0354, U0359, U0361, U0364, U0371, U0372, U0379, U0381, U0383, U0386, U0404, U0413, U0415, U0416, U0418, U0428, U0436, U0437, U0440, U0447, U0450, U0453, U0454, U0455, U0459, U0461, U0462, U0464, U0466, U0467, U0473, U0474, U0479, U0483, U0484, U0486, U0488, U0494, U0495, U0496, U0506, U0511, U0517, U0518, U0524, U0532, U0537, U0539, U0542, U0549, U0556, U0558, U0560, U0571, U0576, U0577, U0587, U0593, U0596, U0598, U0607, U0608, U0612, U0622, U0630, U0632, U0635, U0639, U0644, U0652, U0654, U0658, U0661, U0664, U0667, U0669, U0674, U0677, U0699, U0700, U0704, U0706, U0713, U0717, U0721, U0722, U0729, U0731, U0732, U0738, U0740, U0741, U0747, U0748, U0753, U0758, U0759, U0762, U0763, U0768, U0770, U0780, U0785, U0788, U0791, U0802, U0806, U0817, U0826, U0828, U0830, U0832, U0836, U0838, U0841, U0848, U0859, U0872, U0875, U0878, U0879, U0882, U0888, U0889, U0891, U0895, U0898, U0904, U0907, U0908, U0910, U0913, U0942, U0943, U0949, U0953, U0957, U0959, U0960, U0963, U0964, U0970, U0976, U0979, U0988, U0990",Device connected to many users; Recently created account
U0954,23.82,LOW,0,0.0,LOW,11.91,LOW,"D0083, D0130, D0150, D0174, D0181, D0204, D0227, D0257, D0266, D0279, D0295, D0319, D0393, D0467, D0482, D0493","M027, M030, M031, M050, M052, M071, M072, M086, M089, M092, M093, M098, M099","U0151, U0154, U0161, U0162, U0164, U0167, U0171, U0179, U0181, U0182, U0183, U0185, U0188, U0190, U0192, U0196, U0203, U0211, U0215, U0216, U0219, U0222, U0224, U0225, U0227, U0229, U0231, U0235, U0243, U0244, U0246, U0249, U0253, U0256, U0260, U0261, U0262, U0267, U0268, U0270, U0271, U0278, U0282, U0283, U0284, U0285, U0288, U0291, U0297, U0307, U0312, U0316, U0317, U0319, U0321, U0322, U0324, U0326, U0328, U0333, U0339, U0343, U0346, U0347, U0348, U0350, U0352, U0356, U0360, U0364, U0366, U0367, U0370, U0373, U0374, U0379, U0382, U0387, U0392, U0394, U0395, U0397, U0402, U0403, U0404, U0406, U0410, U0416, U0419, U0428, U0429, U0435, U0436, U0439, U0443, U0456, U0459, U0461, U0464, U0470, U0472, U0477, U0481, U0486, U0490, U0493, U0497, U0507, U0508, U0510, U0511, U0513, U0515, U0517, U0518, U0523, U0524, U0525, U0530, U0532, U0533, U0537, U0539, U0544, U0545, U0550, U0552, U0558, U0559, U0563, U0569, U0587, U0588, U0590, U0591, U0592, U0593, U0595, U0599, U0600, U0601, U0602, U0603, U0607, U0611, U0614, U0623, U0627, U0630, U0631, U0632, U0636, U0639, U0641, U0646, U0649, U0650, U0652, U0653, U0654, U0662, U0665, U0669, U0670, U0675, U0681, U0687, U0689, U0694, U0695, U0696, U0697, U0698, U0699, U0707, U0708, U0710, U0711, U0712, U0715, U0716, U0717, U0720, U0722, U0728, U0731, U0732, U0733, U0737, U0740, U0741, U0744, U0745, U0747, U0748, U0750, U0751, U0753, U0760, U0762, U0767, U0768, U0771, U0774, U0776, U0777, U0780, U0790, U0794, U0796, U0797, U0801, U0803, U0806, U0808, U0814, U0819, U0820, U0823, U0824, U0825, U0828, U0831, U0833, U0835, U0839, U0842, U0843, U0844, U0846, U0848, U0850, U0860, U0861, U0866, U0868, U0870, U0871, U0874, U0876, U0885, U0886, U0890, U0891, U0893, U0902, U0904, U0908, U0910, U0913, U0915, U0917, U0918, U0921, U0930, U0933, U0945, U0946, U0948, U0952, U0960, U0965, U0966, U0968, U0970, U0972, U0974, U0977, U0981, U0985, U0990, U0994, U0995, U0997",Device connected to many users
